favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Hootsuite,Transport for New South Wales and Cubic to Commence Open Payment Trial in Sydney https://t.co/U0PqnTZ0Ub,,False,Mon Apr 18 23:22:05 +0000 2016,0,722203577654095872
0,Sprout Social,"While many companies talk about customer centricity, for the majority, it remains a priority for a limited number o… https://t.co/9rJYUj5IWW",,False,Mon Jul 01 07:24:07 +0000 2019,1,1145593910938525696
2,Twitter for iPhone,@CubicCorp @CubicDefense profiled related to today's announcement from @OfficialSDMAC's #MEIS report https://t.co/iy4QFZN1oE,CubicCorp,False,Wed Nov 02 02:32:04 +0000 2016,0,793641799193550848
1,Facebook,"Our very own, Matt Cole, is  back on the Pulse with a new article about EMPATHY - a leadership trait that he... https://t.co/9w8QZ0JUgR",,False,Thu Feb 15 14:30:58 +0000 2018,0,964145012945637376
6,Sprout Social,It's all about readiness. Join @CubicDefense and @Cubic_MS on the show floor at #AUSA2018 next week for advanced tr… https://t.co/76AMfL90hQ,,False,Wed Oct 03 18:39:57 +0000 2018,3,1047556879692574720
0,Facebook,"DTECH Labs, a Cubic Company Introduces Industry's First Extended Warranty Program on Ruggedized Communications... https://t.co/XLnVHd8Io9",,False,Wed Jun 15 15:54:32 +0000 2016,0,743109443777404928
0,Hootsuite,Here's a look at our booth #3C8 from today at @LandForces16 https://t.co/3tRP4UV387,,False,Thu Sep 08 00:12:11 +0000 2016,1,773675262869463040
8,Sprout Social,Our team in Perth rocked it out celebrating #IWD2018 #WomensDay #InternationalWomensDay #PressforProgress… https://t.co/ZcCXR3bx48,,False,Thu Mar 08 13:35:03 +0000 2018,3,971741086866661376
3,Sprout Social,"Meet Karina Nino, @CubicDefense Intern. Karina is studying Electrical Engineering at @UCSD.  - The Cubic Internship… https://t.co/LFhuxoae3w",,False,Mon Jul 30 16:15:09 +0000 2018,1,1023965229401743360
4,Sprout Social,"#cubicinthecommunity // At Cubic, we build hope. Each year, our executive team works with @Habitat_org in #SanDiego… https://t.co/NWn1m68YH3",,False,Fri Apr 26 07:24:02 +0000 2019,1,1121676291604803584
3,Twitter Web App,@CubicTS (2/3) His adventure is called #WalkForWigglyEyes where he'll walk the entire length of #NewZealand in 13 d… https://t.co/To5wM9eNPG,CubicCorp,False,Fri Nov 01 02:41:58 +0000 2019,1,1190096612737073153
12,Twitter Web Client,200 miles. 30 games. 10 days. @Cubic_C4ISR  recently supported @hockey_4_heroes #OpStretcher challenge &amp; raised ove… https://t.co/MdVMlXv3yC,,False,Mon Jun 12 23:56:05 +0000 2017,2,874415035778449408
2,Twitter for iPhone,@SeaAirSpace @USNavy Thanks for the mention. #WeAreCubic #NextTraining,SeaAirSpace,False,Mon May 21 16:53:10 +0000 2018,1,998607644112769024
4,Sprout Social,"JUST PUBLISHED: ""Three Priorities for M&amp;A Success"" from CEO, Bradley Feldmann. #CEOInsights #companyculture… https://t.co/vVgMgDYfh6",,False,Thu Mar 21 07:24:01 +0000 2019,1,1108630325255720960
3,Twitter Web Client,We thoroughly enjoyed our time in #LasVegas this week with @AdamsArms - It was great to share booth space to showca… https://t.co/Ovk23FFJSu,,False,Thu Jan 25 15:07:25 +0000 2018,1,956544039075045376
4,Sprout Social,"We create excellence together. Through teamwork and collaboration, we will find the best solutions and achieve exce… https://t.co/Bz3jzZjkIh",,False,Tue Jul 16 07:24:13 +0000 2019,2,1151029757569622016
4,Sprout Social,Why D&amp;I should be a priority for business leaders https://t.co/O1bJXkJhug #diversity #inclusion #wearecubic https://t.co/g6oaquYy6N,,False,Thu Mar 14 11:45:03 +0000 2019,1,1106159299422797824
4,Sprout Social,It's an honor to be recognized by @Forbes for its dedication to creating a diverse and inclusive work culture.… https://t.co/t5GawdzcOO,,False,Mon Mar 11 06:24:29 +0000 2019,1,1104991465531469824
4,Sprout Social,“We have to have empathy for our customers. There are a lot of rules our customers have to follow – and we have to… https://t.co/4OmEuK49L9,,False,Mon Apr 23 15:15:01 +0000 2018,3,988436085360521221
0,Facebook,"Here's a look at Cubic Mission Solutions' VP of Technology, Paul Gierow, accepting the #MIPAward last evening as... https://t.co/DNCc0J4SMH",,False,Fri Dec 02 17:25:52 +0000 2016,0,804738364565897216
3,Twitter for iPhone,@CubicCorp is a finalist for @CONNECTinSD's most #innovative product #MIPAwards for @GATR_Antenna #satellite… https://t.co/WahufzfDCH,CubicCorp,False,Tue Oct 25 02:02:40 +0000 2016,0,790735295998111745
0,Twitter Web Client,"Oh, the places you'll go with #MaaS! #APTAfrt18 session with Jannet Walker Ford. #WeAreCubic https://t.co/Ew7UbaebSE",,False,Wed Apr 11 15:33:12 +0000 2018,0,984092005838929920
5,Twitter for iPhone,#cubicHQ #cubicgroundbreaking #wearecubic #madeinSD https://t.co/5pxaXZRwy9,,False,Tue Jul 16 19:55:32 +0000 2019,0,1151218829542002688
0,Hootsuite,@CubicCorp Presents Montgomery Middle School of SD with ‘Innovate Award’ for Use of #Technology in the #Classroom https://t.co/afUAJiZ5ld,CubicCorp,False,Thu May 26 22:39:51 +0000 2016,1,735963688713244672
1,Facebook,Cubic Corporation ranks #132 on Bloomberg Government's #BGOV200 and CEO Brad Feldmann shares his insight on... https://t.co/WrQ3hdutRH,,False,Tue Jun 14 17:15:11 +0000 2016,1,742767353620893696
