favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
157,Twitter Web Client,"Calling all techies! From IT to geoscience, technology is integral to everything we do. Discover current tech openi… https://t.co/Uazkru3rec",,False,Wed Oct 03 16:27:47 +0000 2018,26,1047523619595669504
166,Twitter Web Client,"700,000 health workers trained, 15 million bed nets, and 5 million treatments delivered. For nearly 20 years, we’ve… https://t.co/QYMIAAflbm",,False,Thu Apr 25 19:11:19 +0000 2019,35,1121491898844229634
75,Twitter Web App,By 2040 there will be more than 9 billion people on the planet. Watch to see how the energy demands of a growing wo… https://t.co/6JAzYO8NCi,,False,Tue Nov 12 15:12:19 +0000 2019,29,1194271711325294598
1261,Twitter Web App,Summer’s almost over but there’s still time to make waves. #FueloftheFuture #SoothingScience https://t.co/kBqN9Wshso,,False,Wed Aug 21 18:10:14 +0000 2019,115,1164238294420512768
56,Twitter Web App,"This #EnergyAwarenessMonth, see how we’re developing energy that meets the world’s needs. https://t.co/lvU1fni31N",,False,Thu Oct 31 19:04:31 +0000 2019,12,1189981492715364352
45,Twitter Web Client,The Green Book exhibition curator @candacytaylor reflects on its powerful history at an event in DC announcing our… https://t.co/xYvX2rVYYR,,False,Thu Mar 14 19:47:54 +0000 2019,11,1106280814260695040
53,Twitter Web Client,"From work-from-home days to major discounts on child care, see how we help provide a healthy work-life balance for… https://t.co/U4kle5CJE7",,False,Sun Jun 17 15:33:38 +0000 2018,20,1008372103404498944
78,Twitter Web Client,"We don’t just make #AmericasEnergy, we help keep the stars and stripes flying high. Flags are woven using polyester… https://t.co/Brb676IKXU",,False,Thu Jun 14 15:48:53 +0000 2018,20,1007288777633656833
364,Twitter Web Client,"Today we announced start-up of our new ethane cracker in Baytown, TX. Operations are expected to increase regional… https://t.co/JGPMLzgYVg",,False,Thu Jul 26 18:15:16 +0000 2018,79,1022545906292465669
80,Twitter Web App,"At the University of Texas, a new generation of energy researchers is working to develop scalable CCS solutions – f… https://t.co/yGo4nVJFDg",,False,Wed Nov 20 16:58:37 +0000 2019,29,1197197567009931264
121,Twitter Web Client,Witness the ultimate road test as our driver pushes @Mobil1 to the limit. https://t.co/1PJVl9gIYn,,False,Thu Aug 23 16:38:34 +0000 2018,15,1032668428308553738
95,Twitter Web Client,"From the people behind American-made energy, we wish you all a safe and happy holiday. #July4th https://t.co/Ofj2FsLfmM",,False,Wed Jul 04 13:42:42 +0000 2018,38,1014504778045575168
146,Twitter for iPhone,"Esso Guyana operations manager Mike Ryan, lead country manager Rod Henson and University of Guyana vice chancellor… https://t.co/nuaWqxQzW5",,False,Fri Aug 10 20:52:56 +0000 2018,27,1028021401696043008
970,Twitter Web Client,"Kicking off @CERAweek, a leader in digital transformation, Andre Luyckx, spoke about how we’re using technology to… https://t.co/u3eTFunsnv",,False,Tue Mar 12 19:15:12 +0000 2019,88,1105547808302612482
977,Twitter Web Client,"This #InvestorDay, we showed shareholders how our culture of innovation helps in developing high-growth projects. L… https://t.co/fnywPrJhbE",,False,Wed Mar 06 22:29:41 +0000 2019,124,1103422424719216641
201,Twitter Web Client,"When the temperature rises, so does the risk of damaging your engine. Here’s how synthetic oils, like @Mobil1 Annua… https://t.co/0MqaBJCQCk",,False,Mon Sep 17 16:51:27 +0000 2018,33,1041731370857517056
502,Twitter Web Client,"Hurricane #Harvey may have brought damaging rain and wind, but it also brought our communities closer together.… https://t.co/F72AoRqOnS",,False,Mon Aug 27 15:59:42 +0000 2018,108,1034108201606815745
82,Twitter Web Client,"Today, we announced our eighth discovery in offshore Guyana at our Longtail-1 well and the addition of a third dril… https://t.co/djMBnqH3v8",,False,Thu Jun 21 14:47:23 +0000 2018,32,1009810013882220544
34,Twitter Web Client,"As the temperature rises, so can your energy consumption. #DYK that by routinely cleaning or replacing the air filt… https://t.co/RS73K0tTI0",,False,Wed Jun 13 18:12:18 +0000 2018,16,1006962480634056706
69,Twitter Web Client,"Today we announced the addition of 71,500 net acres to our deepwater portfolio offshore Brazil.… https://t.co/JV5A3GZxoo",,False,Fri Sep 28 16:55:13 +0000 2018,23,1045718583270146048
152,Twitter Web Client,"Our lubricant plants don’t let anything go to waste. We’re currently diverting 90% of waste away from landfills, sa… https://t.co/t4UohJTbXS",,False,Tue Feb 05 15:50:19 +0000 2019,44,1092812674973483008
350,Twitter Web Client,"We’re proud to celebrate the culture, heritage and contribution of our Hispanic and Latino American employees durin… https://t.co/td8IuWCp8U",,False,Thu Sep 27 21:40:36 +0000 2018,50,1045428015277199360
255,Twitter Web Client,We’re working to develop low-emission energy solutions in a first-of-its-kind agreement with the @ENERGY national l… https://t.co/QfXqCvz5iU,,False,Wed May 08 12:03:37 +0000 2019,46,1126095305974452224
52,Twitter Web Client,https://t.co/7Fhm7hDB7q,exxonmobil,False,Mon Jun 25 17:32:22 +0000 2018,8,1011301083807977472
241,Twitter Web Client,How long will U.S. #naturalgas reserves last? Well into the next century. https://t.co/mWOzozmXyJ,,False,Thu Aug 09 15:51:57 +0000 2018,54,1027583266742775809
60,Twitter Web Client,Here are a few pics of employees at the Houston Pride Parade https://t.co/mcEDNpsEgv,exxonmobil,False,Mon Jun 25 17:32:21 +0000 2018,16,1011301080293101570
43,Twitter for iPhone,“Gas is the obvious partner for renewables to make sure the energy is accessible when needed – cleaner than coal an… https://t.co/OHak0SXgSi,,False,Wed Jun 27 17:31:43 +0000 2018,29,1012025697420881920
67,Twitter Web Client,"We continue celebrating #boundarybreaking engineers like Britney – an air and greenhouse gas advisor. Thank you, Br… https://t.co/uG9j0u35zc",,False,Thu Oct 18 15:36:52 +0000 2018,14,1052946622819262466
294,Twitter Web Client,#DYK liquefied natural gas takes up 1/600 the space of natural gas? That’s like shrinking a beach ball to the size… https://t.co/6W47Da4EIM,,False,Tue Sep 18 15:07:50 +0000 2018,73,1042067679757180930
110,Twitter Web Client,"Holiday preparation requires lots of energy. So, while making dinner this holiday, ask yourself – just how much ene… https://t.co/l98Gg22ryg",,False,Wed Nov 21 14:14:19 +0000 2018,24,1065247037833252864
91,Twitter Web Client,"""We all have a responsibility...to keep improving our operational performance. We have to come together to advocate… https://t.co/kFR4Tyowy4",,False,Mon Jun 25 18:43:17 +0000 2018,29,1011318931100000256
268,Twitter Web Client,"Our New Mexico investments will result in $64 billion for the state and 4,100 direct jobs per year for the next 40… https://t.co/LZBB6TZ82B",,False,Fri May 17 14:07:53 +0000 2019,68,1129388071831691264
118,Twitter Web App,"“We are making excellent progress on our long-term growth strategy.” — Darren W. Woods, chairman and CEO. Read the… https://t.co/6MLUaaxgze",,False,Fri Nov 01 15:29:23 +0000 2019,26,1190289742589497344
244,Twitter Web Client,Today we announced a new facility expansion in Baton Rouge expected to create up to 600 jobs during construction as… https://t.co/S3ZiRpjFHz,,False,Fri Mar 01 18:05:15 +0000 2019,57,1101543941055369216
12,Twitter for iPhone,"“We’re working on potential technology breakthroughs that provide reliable, affordable and cleaner energy, on deman… https://t.co/88Vb9PFkkY",,False,Wed May 29 14:43:43 +0000 2019,9,1133745740948418560
208,Twitter Web Client,"Today, we celebrate the women of ExxonMobil who are driving innovation and inspiring the next generation of STEM le… https://t.co/qAUGHgdbkq",,False,Sat Jun 23 14:07:02 +0000 2018,69,1010524636507983872
294,Twitter Web Client,"The Permian Basin is the country’s highest producing oil field. See why operations engineering manager, Jack Mohr,… https://t.co/ExB3RjapQK",,False,Tue May 14 16:58:31 +0000 2019,60,1128343848109924352
372,Twitter Web Client,"We’ve made our ninth oil discovery in offshore Guyana at the Hammerhead-1 well, making it our fifth discovery on th… https://t.co/tJrkH6NGPj",,False,Thu Aug 30 13:08:24 +0000 2018,148,1035152257082449922
15,Twitter for iPhone,“ExxonMobil joined the oil and gas climate initiative and continued our work in support of a carbon tax. In an impo… https://t.co/GMINzMFCJ6,,False,Wed May 29 14:42:16 +0000 2019,10,1133745375012118528
112,Twitter Web Client,"Did you know ExxonMobil has a wildlife habitat team? Meet team member Tara Bazille, who plants trees with local chi… https://t.co/QywJTrR0fN",,False,Fri Jan 25 16:01:30 +0000 2019,28,1088829220103639041
163,Twitter Web Client,ExxonMobil employees around the world participate in Pride events this time of year. ExxonMobil’s employee PRIDE ne… https://t.co/EudGzFshmC,,False,Mon Jun 25 14:41:45 +0000 2018,43,1011258146826936321
111,Twitter Web Client,#DYK liquefied natural gas takes up 1/600 the space of natural gas? That’s like shrinking a beach ball to the size… https://t.co/M2Kghmt0UQ,,False,Thu Dec 27 15:31:28 +0000 2018,34,1078312415463436289
