favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1,TweetDeck,&gt;&gt;&gt;&gt; https://t.co/QLpoaWVMjD,,False,Tue May 02 18:14:49 +0000 2017,0,859471254247448576
0,TweetDeck,"See How @SCE Uses Closed Circuit Reverse Osmosis System to Squeeze Savings From Water Management 
via… https://t.co/IaspWc0gZL",,False,Tue Aug 01 16:47:22 +0000 2017,0,892426542550106114
2,TweetDeck,&gt;&gt;&gt; https://t.co/XbBlhQCL3z,,False,Fri Jan 12 18:30:04 +0000 2018,0,951883996987768832
2,TweetDeck,----&gt; https://t.co/4J7lQ6SHQ5,,False,Wed Jul 26 21:48:45 +0000 2017,0,890328060360138752
2,TweetDeck,&gt; https://t.co/XEfnU9iVBV,,False,Thu Oct 12 16:52:59 +0000 2017,0,918519882538369024
0,TweetDeck,&gt;&gt; https://t.co/r7nIll0W0K,,False,Tue May 09 16:39:10 +0000 2017,0,861983898493894656
1,TweetDeck,Safety is our top value. See how we’re protecting our communities and partnering with them to mitigate the risk of… https://t.co/d1CA9u7sIg,,False,Thu Jun 13 16:03:00 +0000 2019,0,1139201511957966848
0,TweetDeck,"Jeanne Beliveau-Dunn Joins Edison International and Southern California Edison’s Boards of Directors.
https://t.co/a1FulGznlQ",,False,Fri Mar 01 21:59:29 +0000 2019,0,1101602886989930496
1,TweetDeck,Pizarro: “Electric companies in California are at the leading edge of the climate challenge. Addressing climate cha… https://t.co/bQ36inJQIu,,False,Fri Aug 24 19:43:54 +0000 2018,0,1033077460533800960
0,TweetDeck,@MylesAllen02 @CityofNorco Thanks for contacting us. Forwarding to @SCE_TE,MylesAllen02,False,Tue Nov 07 18:55:56 +0000 2017,0,927972908332351488
0,TweetDeck,---&gt; https://t.co/BEiUnU5fGB,,False,Mon Oct 30 22:49:52 +0000 2017,0,925132676117364736
1,TweetDeck,&gt;&gt;&gt;&gt; https://t.co/fYOMXdSbQC,,False,Mon Jun 12 18:13:31 +0000 2017,1,874328830030225408
0,TweetDeck,@je_suis_sov Thank you for contacting us. Forwarding to @SCE.,je_suis_sov,False,Thu May 04 17:02:46 +0000 2017,0,860177896173744128
1,TweetDeck,"See how storage enables @SCE to avoid siting new gas plants. 
via @UtilityDive
https://t.co/RrxEZBt9l3",,False,Fri Aug 11 16:29:31 +0000 2017,0,896045925763735552
6,TweetDeck,"In the @HRC 2019 Corporate Equality Index for #LGBTQ employees, @SCE earned a top score of 100% for the 11th year i… https://t.co/BpD6cN2yzM",,False,Mon Jun 24 17:17:32 +0000 2019,4,1143206537151729671
2,TweetDeck,"More coverage: Edison says California needs one-quarter of its vehicles to be electric to meet climate change goals 
https://t.co/VQueLqrNbA",,False,Wed Nov 01 19:13:36 +0000 2017,1,925803027302203392
0,TweetDeck,Pizarro: “This is not just something that our governor or legislative leaders want; polls from the highly respected… https://t.co/OPN2XVl2xU,,False,Fri Aug 24 19:49:10 +0000 2018,0,1033078784717553664
0,TweetDeck,@KILLINxCHILLIN Please follow @SCE for outage updates. Thank you!,,False,Mon Sep 25 16:50:54 +0000 2017,0,912358764170305537
